,lat,lon,mask,code
2182,53.0,30.0,12.0,CEU
2183,54.0,30.0,12.0,CEU
2184,55.0,30.0,12.0,CEU
2185,56.0,30.0,12.0,CEU
2186,57.0,30.0,12.0,CEU
2187,58.0,30.0,12.0,CEU
2188,59.0,30.0,11.0,NEU
2189,60.0,30.0,11.0,NEU
2190,61.0,30.0,11.0,NEU
2191,62.0,30.0,11.0,NEU
2192,63.0,30.0,11.0,NEU
2193,64.0,30.0,11.0,NEU
2194,65.0,30.0,11.0,NEU
2195,66.0,30.0,11.0,NEU
2196,67.0,30.0,11.0,NEU
2197,68.0,30.0,11.0,NEU
2198,69.0,30.0,11.0,NEU
2199,-30.0,31.0,17.0,SAF
2200,-29.0,31.0,17.0,SAF
2201,-28.0,31.0,17.0,SAF
2202,-27.0,31.0,17.0,SAF
2203,-26.0,31.0,17.0,SAF
2204,-25.0,31.0,17.0,SAF
2205,-24.0,31.0,17.0,SAF
2206,-23.0,31.0,17.0,SAF
2207,-22.0,31.0,17.0,SAF
2208,-21.0,31.0,17.0,SAF
2209,-20.0,31.0,17.0,SAF
2210,-19.0,31.0,17.0,SAF
2211,-18.0,31.0,17.0,SAF
2212,-17.0,31.0,17.0,SAF
2213,-16.0,31.0,17.0,SAF
2214,-15.0,31.0,17.0,SAF
2215,-14.0,31.0,17.0,SAF
2216,-13.0,31.0,17.0,SAF
2217,-12.0,31.0,17.0,SAF
2218,-11.0,31.0,16.0,EAF
2219,-10.0,31.0,16.0,EAF
2220,-9.0,31.0,16.0,EAF
2221,-8.0,31.0,16.0,EAF
2222,-7.0,31.0,16.0,EAF
2223,-6.0,31.0,16.0,EAF
2224,-5.0,31.0,16.0,EAF
2225,-4.0,31.0,16.0,EAF
2226,-3.0,31.0,16.0,EAF
2227,-2.0,31.0,16.0,EAF
2228,-1.0,31.0,16.0,EAF
2229,0.0,31.0,16.0,EAF
2230,1.0,31.0,16.0,EAF
2231,2.0,31.0,16.0,EAF
2232,3.0,31.0,16.0,EAF
2233,4.0,31.0,16.0,EAF
2234,5.0,31.0,16.0,EAF
2235,6.0,31.0,16.0,EAF
2236,7.0,31.0,16.0,EAF
2237,8.0,31.0,16.0,EAF
2238,9.0,31.0,16.0,EAF
2239,10.0,31.0,16.0,EAF
2240,11.0,31.0,16.0,EAF
2241,12.0,31.0,16.0,EAF
2242,13.0,31.0,16.0,EAF
2243,14.0,31.0,16.0,EAF
2244,15.0,31.0,16.0,EAF
2245,16.0,31.0,14.0,SAH
2246,17.0,31.0,14.0,SAH
2247,18.0,31.0,14.0,SAH
2248,19.0,31.0,14.0,SAH
2249,20.0,31.0,14.0,SAH
2250,21.0,31.0,14.0,SAH
2251,22.0,31.0,14.0,SAH
2252,23.0,31.0,14.0,SAH
2253,24.0,31.0,14.0,SAH
2254,25.0,31.0,14.0,SAH
2255,26.0,31.0,14.0,SAH
2256,27.0,31.0,14.0,SAH
2257,28.0,31.0,14.0,SAH
2258,29.0,31.0,14.0,SAH
2259,30.0,31.0,14.0,SAH
2260,37.0,31.0,13.0,MED
2261,38.0,31.0,13.0,MED
2262,39.0,31.0,13.0,MED
2263,40.0,31.0,13.0,MED
2264,41.0,31.0,13.0,MED
2265,47.0,31.0,12.0,CEU
2266,48.0,31.0,12.0,CEU
2267,49.0,31.0,12.0,CEU
2268,50.0,31.0,12.0,CEU
2269,51.0,31.0,12.0,CEU
2270,52.0,31.0,12.0,CEU
2271,53.0,31.0,12.0,CEU
2272,54.0,31.0,12.0,CEU
2273,55.0,31.0,12.0,CEU
2274,56.0,31.0,12.0,CEU
2275,57.0,31.0,12.0,CEU
2276,58.0,31.0,12.0,CEU
2277,59.0,31.0,11.0,NEU
2278,60.0,31.0,11.0,NEU
2279,61.0,31.0,11.0,NEU
2280,62.0,31.0,11.0,NEU
2281,63.0,31.0,11.0,NEU
2282,64.0,31.0,11.0,NEU
2283,65.0,31.0,11.0,NEU
2284,66.0,31.0,11.0,NEU
2285,67.0,31.0,11.0,NEU
2286,68.0,31.0,11.0,NEU
2287,69.0,31.0,11.0,NEU
2288,-29.0,32.0,17.0,SAF
2289,-28.0,32.0,17.0,SAF
2290,-27.0,32.0,17.0,SAF
2291,-26.0,32.0,17.0,SAF
2292,-25.0,32.0,17.0,SAF
2293,-24.0,32.0,17.0,SAF
2294,-23.0,32.0,17.0,SAF
2295,-22.0,32.0,17.0,SAF
2296,-21.0,32.0,17.0,SAF
2297,-20.0,32.0,17.0,SAF
2298,-19.0,32.0,17.0,SAF
2299,-18.0,32.0,17.0,SAF
2300,-17.0,32.0,17.0,SAF
2301,-16.0,32.0,17.0,SAF
2302,-15.0,32.0,17.0,SAF
2303,-14.0,32.0,17.0,SAF
2304,-13.0,32.0,17.0,SAF
2305,-12.0,32.0,17.0,SAF
2306,-11.0,32.0,16.0,EAF
2307,-10.0,32.0,16.0,EAF
2308,-9.0,32.0,16.0,EAF
2309,-8.0,32.0,16.0,EAF
2310,-7.0,32.0,16.0,EAF
2311,-6.0,32.0,16.0,EAF
2312,-5.0,32.0,16.0,EAF
2313,-4.0,32.0,16.0,EAF
2314,-3.0,32.0,16.0,EAF
2315,-2.0,32.0,16.0,EAF
2316,-1.0,32.0,16.0,EAF
2317,0.0,32.0,16.0,EAF
2318,1.0,32.0,16.0,EAF
2319,2.0,32.0,16.0,EAF
2320,3.0,32.0,16.0,EAF
2321,4.0,32.0,16.0,EAF
2322,5.0,32.0,16.0,EAF
2323,6.0,32.0,16.0,EAF
2324,7.0,32.0,16.0,EAF
2325,8.0,32.0,16.0,EAF
2326,9.0,32.0,16.0,EAF
2327,10.0,32.0,16.0,EAF
2328,11.0,32.0,16.0,EAF
2329,12.0,32.0,16.0,EAF
2330,13.0,32.0,16.0,EAF
2331,14.0,32.0,16.0,EAF
2332,15.0,32.0,16.0,EAF
2333,16.0,32.0,14.0,SAH
2334,17.0,32.0,14.0,SAH
2335,18.0,32.0,14.0,SAH
2336,19.0,32.0,14.0,SAH
2337,20.0,32.0,14.0,SAH
2338,21.0,32.0,14.0,SAH
2339,22.0,32.0,14.0,SAH
2340,23.0,32.0,14.0,SAH
2341,24.0,32.0,14.0,SAH
2342,25.0,32.0,14.0,SAH
2343,26.0,32.0,14.0,SAH
2344,27.0,32.0,14.0,SAH
2345,28.0,32.0,14.0,SAH
2346,29.0,32.0,14.0,SAH
2347,30.0,32.0,14.0,SAH
2348,31.0,32.0,13.0,MED
2349,37.0,32.0,13.0,MED
2350,38.0,32.0,13.0,MED
2351,39.0,32.0,13.0,MED
2352,40.0,32.0,13.0,MED
2353,41.0,32.0,13.0,MED
2354,46.0,32.0,12.0,CEU
2355,47.0,32.0,12.0,CEU
2356,48.0,32.0,12.0,CEU
2357,49.0,32.0,12.0,CEU
2358,50.0,32.0,12.0,CEU
2359,51.0,32.0,12.0,CEU
2360,52.0,32.0,12.0,CEU
2361,53.0,32.0,12.0,CEU
2362,54.0,32.0,12.0,CEU
2363,55.0,32.0,12.0,CEU
2364,56.0,32.0,12.0,CEU
2365,57.0,32.0,12.0,CEU
2366,58.0,32.0,12.0,CEU
2367,59.0,32.0,12.0,CEU
2368,60.0,32.0,11.0,NEU
2369,61.0,32.0,11.0,NEU
2370,62.0,32.0,11.0,NEU
2371,63.0,32.0,11.0,NEU
2372,64.0,32.0,11.0,NEU
2373,65.0,32.0,11.0,NEU
2374,66.0,32.0,11.0,NEU
2375,67.0,32.0,11.0,NEU
2376,68.0,32.0,11.0,NEU
2377,69.0,32.0,11.0,NEU
2378,-25.0,33.0,17.0,SAF
2379,-24.0,33.0,17.0,SAF
2380,-23.0,33.0,17.0,SAF
2381,-22.0,33.0,17.0,SAF
2382,-21.0,33.0,17.0,SAF
2383,-20.0,33.0,17.0,SAF
2384,-19.0,33.0,17.0,SAF
2385,-18.0,33.0,17.0,SAF
2386,-17.0,33.0,17.0,SAF
2387,-16.0,33.0,17.0,SAF
2388,-15.0,33.0,17.0,SAF
2389,-14.0,33.0,17.0,SAF
2390,-13.0,33.0,17.0,SAF
2391,-12.0,33.0,17.0,SAF
2392,-11.0,33.0,16.0,EAF
2393,-10.0,33.0,16.0,EAF
2394,-9.0,33.0,16.0,EAF
2395,-8.0,33.0,16.0,EAF
2396,-7.0,33.0,16.0,EAF
2397,-6.0,33.0,16.0,EAF
2398,-5.0,33.0,16.0,EAF
2399,-4.0,33.0,16.0,EAF
2400,-3.0,33.0,16.0,EAF
2401,-2.0,33.0,16.0,EAF
2402,-1.0,33.0,16.0,EAF
2403,0.0,33.0,16.0,EAF
2404,1.0,33.0,16.0,EAF
2405,2.0,33.0,16.0,EAF
2406,3.0,33.0,16.0,EAF
2407,4.0,33.0,16.0,EAF
2408,5.0,33.0,16.0,EAF
2409,6.0,33.0,16.0,EAF
2410,7.0,33.0,16.0,EAF
2411,8.0,33.0,16.0,EAF
2412,9.0,33.0,16.0,EAF
2413,10.0,33.0,16.0,EAF
2414,11.0,33.0,16.0,EAF
2415,12.0,33.0,16.0,EAF
2416,13.0,33.0,16.0,EAF
2417,14.0,33.0,16.0,EAF
2418,15.0,33.0,16.0,EAF
2419,16.0,33.0,14.0,SAH
2420,17.0,33.0,14.0,SAH
2421,18.0,33.0,14.0,SAH
2422,19.0,33.0,14.0,SAH
2423,20.0,33.0,14.0,SAH
2424,21.0,33.0,14.0,SAH
2425,22.0,33.0,14.0,SAH
2426,23.0,33.0,14.0,SAH
2427,24.0,33.0,14.0,SAH
2428,25.0,33.0,14.0,SAH
2429,26.0,33.0,14.0,SAH
2430,27.0,33.0,14.0,SAH
2431,28.0,33.0,14.0,SAH
2432,29.0,33.0,14.0,SAH
2433,30.0,33.0,14.0,SAH
2434,31.0,33.0,13.0,MED
2435,37.0,33.0,13.0,MED
2436,38.0,33.0,13.0,MED
2437,39.0,33.0,13.0,MED
2438,40.0,33.0,13.0,MED
2439,41.0,33.0,13.0,MED
2440,46.0,33.0,12.0,CEU
2441,47.0,33.0,12.0,CEU
2442,48.0,33.0,12.0,CEU
2443,49.0,33.0,12.0,CEU
2444,50.0,33.0,12.0,CEU
2445,51.0,33.0,12.0,CEU
2446,52.0,33.0,12.0,CEU
2447,53.0,33.0,12.0,CEU
2448,54.0,33.0,12.0,CEU
2449,55.0,33.0,12.0,CEU
2450,56.0,33.0,12.0,CEU
2451,57.0,33.0,12.0,CEU
2452,58.0,33.0,12.0,CEU
2453,59.0,33.0,12.0,CEU
2454,60.0,33.0,11.0,NEU
2455,61.0,33.0,11.0,NEU
2456,62.0,33.0,11.0,NEU
2457,63.0,33.0,11.0,NEU
2458,64.0,33.0,11.0,NEU
2459,65.0,33.0,11.0,NEU
2460,66.0,33.0,11.0,NEU
2461,67.0,33.0,11.0,NEU
2462,68.0,33.0,11.0,NEU
2463,69.0,33.0,11.0,NEU
2464,-25.0,34.0,17.0,SAF
2465,-24.0,34.0,17.0,SAF
2466,-23.0,34.0,17.0,SAF
2467,-22.0,34.0,17.0,SAF
2468,-21.0,34.0,17.0,SAF
2469,-20.0,34.0,17.0,SAF
2470,-19.0,34.0,17.0,SAF
2471,-18.0,34.0,17.0,SAF
2472,-17.0,34.0,17.0,SAF
2473,-16.0,34.0,17.0,SAF
2474,-15.0,34.0,17.0,SAF
2475,-14.0,34.0,17.0,SAF
2476,-13.0,34.0,17.0,SAF
2477,-12.0,34.0,17.0,SAF
2478,-11.0,34.0,16.0,EAF
2479,-10.0,34.0,16.0,EAF
2480,-9.0,34.0,16.0,EAF
2481,-8.0,34.0,16.0,EAF
2482,-7.0,34.0,16.0,EAF
2483,-6.0,34.0,16.0,EAF
2484,-5.0,34.0,16.0,EAF
2485,-4.0,34.0,16.0,EAF
2486,-3.0,34.0,16.0,EAF
2487,-2.0,34.0,16.0,EAF
2488,-1.0,34.0,16.0,EAF
2489,0.0,34.0,16.0,EAF
2490,1.0,34.0,16.0,EAF
2491,2.0,34.0,16.0,EAF
2492,3.0,34.0,16.0,EAF
2493,4.0,34.0,16.0,EAF
2494,5.0,34.0,16.0,EAF
2495,6.0,34.0,16.0,EAF
2496,7.0,34.0,16.0,EAF
2497,8.0,34.0,16.0,EAF
2498,9.0,34.0,16.0,EAF
2499,10.0,34.0,16.0,EAF
2500,11.0,34.0,16.0,EAF
2501,12.0,34.0,16.0,EAF
2502,13.0,34.0,16.0,EAF
2503,14.0,34.0,16.0,EAF
2504,15.0,34.0,16.0,EAF
2505,16.0,34.0,14.0,SAH
2506,17.0,34.0,14.0,SAH
2507,18.0,34.0,14.0,SAH
2508,19.0,34.0,14.0,SAH
2509,20.0,34.0,14.0,SAH
2510,21.0,34.0,14.0,SAH
2511,22.0,34.0,14.0,SAH
2512,23.0,34.0,14.0,SAH
2513,24.0,34.0,14.0,SAH
2514,25.0,34.0,14.0,SAH
2515,26.0,34.0,14.0,SAH
2516,27.0,34.0,14.0,SAH
2517,28.0,34.0,14.0,SAH
2518,29.0,34.0,14.0,SAH
2519,30.0,34.0,14.0,SAH
2520,31.0,34.0,13.0,MED
2521,37.0,34.0,13.0,MED
2522,38.0,34.0,13.0,MED
2523,39.0,34.0,13.0,MED
2524,40.0,34.0,13.0,MED
2525,41.0,34.0,13.0,MED
2526,46.0,34.0,12.0,CEU
2527,47.0,34.0,12.0,CEU
2528,48.0,34.0,12.0,CEU
2529,49.0,34.0,12.0,CEU
2530,50.0,34.0,12.0,CEU
2531,51.0,34.0,12.0,CEU
2532,52.0,34.0,12.0,CEU
2533,53.0,34.0,12.0,CEU
2534,54.0,34.0,12.0,CEU
2535,55.0,34.0,12.0,CEU
2536,56.0,34.0,12.0,CEU
2537,57.0,34.0,12.0,CEU
2538,58.0,34.0,12.0,CEU
2539,59.0,34.0,12.0,CEU
2540,60.0,34.0,11.0,NEU
2541,61.0,34.0,11.0,NEU
2542,62.0,34.0,11.0,NEU
2543,63.0,34.0,11.0,NEU
2544,64.0,34.0,11.0,NEU
2545,65.0,34.0,11.0,NEU
2546,66.0,34.0,11.0,NEU
2547,67.0,34.0,11.0,NEU
2548,68.0,34.0,11.0,NEU
2549,69.0,34.0,11.0,NEU
2550,-23.0,35.0,17.0,SAF
2551,-22.0,35.0,17.0,SAF
2552,-21.0,35.0,17.0,SAF
2553,-20.0,35.0,17.0,SAF
2554,-19.0,35.0,17.0,SAF
2555,-18.0,35.0,17.0,SAF
2556,-17.0,35.0,17.0,SAF
2557,-16.0,35.0,17.0,SAF
2558,-15.0,35.0,17.0,SAF
2559,-14.0,35.0,17.0,SAF
2560,-13.0,35.0,17.0,SAF
2561,-12.0,35.0,17.0,SAF
2562,-11.0,35.0,16.0,EAF
2563,-10.0,35.0,16.0,EAF
2564,-9.0,35.0,16.0,EAF
2565,-8.0,35.0,16.0,EAF
2566,-7.0,35.0,16.0,EAF
2567,-6.0,35.0,16.0,EAF
2568,-5.0,35.0,16.0,EAF
2569,-4.0,35.0,16.0,EAF
2570,-3.0,35.0,16.0,EAF
2571,-2.0,35.0,16.0,EAF
2572,-1.0,35.0,16.0,EAF
2573,0.0,35.0,16.0,EAF
2574,1.0,35.0,16.0,EAF
2575,2.0,35.0,16.0,EAF
2576,3.0,35.0,16.0,EAF
2577,4.0,35.0,16.0,EAF
2578,5.0,35.0,16.0,EAF
2579,6.0,35.0,16.0,EAF
2580,7.0,35.0,16.0,EAF
2581,8.0,35.0,16.0,EAF
2582,9.0,35.0,16.0,EAF
2583,10.0,35.0,16.0,EAF
2584,11.0,35.0,16.0,EAF
2585,12.0,35.0,16.0,EAF
2586,13.0,35.0,16.0,EAF
2587,14.0,35.0,16.0,EAF
2588,15.0,35.0,16.0,EAF
2589,16.0,35.0,14.0,SAH
2590,17.0,35.0,14.0,SAH
2591,18.0,35.0,14.0,SAH
2592,19.0,35.0,14.0,SAH
2593,20.0,35.0,14.0,SAH
2594,21.0,35.0,14.0,SAH
2595,22.0,35.0,14.0,SAH
2596,23.0,35.0,14.0,SAH
2597,24.0,35.0,14.0,SAH
2598,25.0,35.0,14.0,SAH
2599,26.0,35.0,14.0,SAH
2600,27.0,35.0,14.0,SAH
2601,28.0,35.0,14.0,SAH
2602,29.0,35.0,14.0,SAH
2603,30.0,35.0,14.0,SAH
2604,31.0,35.0,13.0,MED
2605,32.0,35.0,13.0,MED
2606,36.0,35.0,13.0,MED
2607,37.0,35.0,13.0,MED
2608,38.0,35.0,13.0,MED
2609,39.0,35.0,13.0,MED
2610,40.0,35.0,13.0,MED
2611,41.0,35.0,13.0,MED
2612,46.0,35.0,12.0,CEU
2613,47.0,35.0,12.0,CEU
2614,48.0,35.0,12.0,CEU
2615,49.0,35.0,12.0,CEU
2616,50.0,35.0,12.0,CEU
2617,51.0,35.0,12.0,CEU
2618,52.0,35.0,12.0,CEU
2619,53.0,35.0,12.0,CEU
2620,54.0,35.0,12.0,CEU
2621,55.0,35.0,12.0,CEU
2622,56.0,35.0,12.0,CEU
2623,57.0,35.0,12.0,CEU
2624,58.0,35.0,12.0,CEU
2625,59.0,35.0,12.0,CEU
2626,60.0,35.0,11.0,NEU
2627,61.0,35.0,11.0,NEU
2628,62.0,35.0,11.0,NEU
2629,63.0,35.0,11.0,NEU
2630,64.0,35.0,11.0,NEU
2631,65.0,35.0,11.0,NEU
2632,66.0,35.0,11.0,NEU
2633,67.0,35.0,11.0,NEU
2634,68.0,35.0,11.0,NEU
2635,69.0,35.0,11.0,NEU
2636,-19.0,36.0,17.0,SAF
2637,-18.0,36.0,17.0,SAF
2638,-17.0,36.0,17.0,SAF
2639,-16.0,36.0,17.0,SAF
2640,-15.0,36.0,17.0,SAF
2641,-14.0,36.0,17.0,SAF
2642,-13.0,36.0,17.0,SAF
2643,-12.0,36.0,17.0,SAF
2644,-11.0,36.0,16.0,EAF
2645,-10.0,36.0,16.0,EAF
2646,-9.0,36.0,16.0,EAF
2647,-8.0,36.0,16.0,EAF
2648,-7.0,36.0,16.0,EAF
2649,-6.0,36.0,16.0,EAF
2650,-5.0,36.0,16.0,EAF
2651,-4.0,36.0,16.0,EAF
2652,-3.0,36.0,16.0,EAF
2653,-2.0,36.0,16.0,EAF
2654,-1.0,36.0,16.0,EAF
2655,0.0,36.0,16.0,EAF
2656,1.0,36.0,16.0,EAF
2657,2.0,36.0,16.0,EAF
2658,3.0,36.0,16.0,EAF
2659,4.0,36.0,16.0,EAF
2660,5.0,36.0,16.0,EAF
2661,6.0,36.0,16.0,EAF
2662,7.0,36.0,16.0,EAF
2663,8.0,36.0,16.0,EAF
2664,9.0,36.0,16.0,EAF
2665,10.0,36.0,16.0,EAF
2666,11.0,36.0,16.0,EAF
2667,12.0,36.0,16.0,EAF
2668,13.0,36.0,16.0,EAF
2669,14.0,36.0,16.0,EAF
2670,15.0,36.0,16.0,EAF
2671,16.0,36.0,14.0,SAH
2672,17.0,36.0,14.0,SAH
2673,18.0,36.0,14.0,SAH
2674,19.0,36.0,14.0,SAH
2675,20.0,36.0,14.0,SAH
2676,21.0,36.0,14.0,SAH
2677,22.0,36.0,14.0,SAH
2678,26.0,36.0,14.0,SAH
2679,27.0,36.0,14.0,SAH
2680,28.0,36.0,14.0,SAH
2681,29.0,36.0,14.0,SAH
2682,30.0,36.0,14.0,SAH
2683,31.0,36.0,13.0,MED
2684,32.0,36.0,13.0,MED
2685,33.0,36.0,13.0,MED
2686,34.0,36.0,13.0,MED
2687,35.0,36.0,13.0,MED
2688,36.0,36.0,13.0,MED
2689,37.0,36.0,13.0,MED
2690,38.0,36.0,13.0,MED
2691,39.0,36.0,13.0,MED
2692,40.0,36.0,13.0,MED
2693,41.0,36.0,13.0,MED
2694,47.0,36.0,12.0,CEU
2695,48.0,36.0,12.0,CEU
2696,49.0,36.0,12.0,CEU
2697,50.0,36.0,12.0,CEU
2698,51.0,36.0,12.0,CEU
2699,52.0,36.0,12.0,CEU
2700,53.0,36.0,12.0,CEU
2701,54.0,36.0,12.0,CEU
2702,55.0,36.0,12.0,CEU
2703,56.0,36.0,12.0,CEU
2704,57.0,36.0,12.0,CEU
2705,58.0,36.0,12.0,CEU
2706,59.0,36.0,12.0,CEU
2707,60.0,36.0,12.0,CEU
2708,61.0,36.0,11.0,NEU
2709,62.0,36.0,11.0,NEU
2710,63.0,36.0,11.0,NEU
2711,64.0,36.0,11.0,NEU
2712,65.0,36.0,11.0,NEU
2713,66.0,36.0,11.0,NEU
2714,67.0,36.0,11.0,NEU
2715,68.0,36.0,11.0,NEU
2716,69.0,36.0,11.0,NEU
2717,-17.0,37.0,17.0,SAF
2718,-16.0,37.0,17.0,SAF
2719,-15.0,37.0,17.0,SAF
2720,-14.0,37.0,17.0,SAF
2721,-13.0,37.0,17.0,SAF
2722,-12.0,37.0,17.0,SAF
2723,-11.0,37.0,16.0,EAF
2724,-10.0,37.0,16.0,EAF
2725,-9.0,37.0,16.0,EAF
2726,-8.0,37.0,16.0,EAF
2727,-7.0,37.0,16.0,EAF
2728,-6.0,37.0,16.0,EAF
2729,-5.0,37.0,16.0,EAF
2730,-4.0,37.0,16.0,EAF
2731,-3.0,37.0,16.0,EAF
2732,-2.0,37.0,16.0,EAF
2733,-1.0,37.0,16.0,EAF
2734,0.0,37.0,16.0,EAF
2735,1.0,37.0,16.0,EAF
2736,2.0,37.0,16.0,EAF
2737,3.0,37.0,16.0,EAF
2738,4.0,37.0,16.0,EAF
2739,5.0,37.0,16.0,EAF
2740,6.0,37.0,16.0,EAF
2741,7.0,37.0,16.0,EAF
2742,8.0,37.0,16.0,EAF
2743,9.0,37.0,16.0,EAF
2744,10.0,37.0,16.0,EAF
2745,11.0,37.0,16.0,EAF
2746,12.0,37.0,16.0,EAF
2747,13.0,37.0,16.0,EAF
2748,14.0,37.0,16.0,EAF
2749,15.0,37.0,16.0,EAF
2750,16.0,37.0,14.0,SAH
2751,17.0,37.0,14.0,SAH
2752,18.0,37.0,14.0,SAH
2753,19.0,37.0,14.0,SAH
2754,20.0,37.0,14.0,SAH
2755,21.0,37.0,14.0,SAH
2756,26.0,37.0,14.0,SAH
2757,27.0,37.0,14.0,SAH
2758,28.0,37.0,14.0,SAH
2759,29.0,37.0,14.0,SAH
2760,30.0,37.0,14.0,SAH
2761,31.0,37.0,13.0,MED
2762,32.0,37.0,13.0,MED
2763,33.0,37.0,13.0,MED
2764,34.0,37.0,13.0,MED
2765,35.0,37.0,13.0,MED
2766,36.0,37.0,13.0,MED
2767,37.0,37.0,13.0,MED
2768,38.0,37.0,13.0,MED
2769,39.0,37.0,13.0,MED
2770,40.0,37.0,13.0,MED
2771,41.0,37.0,13.0,MED
2772,47.0,37.0,12.0,CEU
2773,48.0,37.0,12.0,CEU
2774,49.0,37.0,12.0,CEU
2775,50.0,37.0,12.0,CEU
2776,51.0,37.0,12.0,CEU
2777,52.0,37.0,12.0,CEU
2778,53.0,37.0,12.0,CEU
2779,54.0,37.0,12.0,CEU
2780,55.0,37.0,12.0,CEU
2781,56.0,37.0,12.0,CEU
2782,57.0,37.0,12.0,CEU
2783,58.0,37.0,12.0,CEU
2784,59.0,37.0,12.0,CEU
2785,60.0,37.0,12.0,CEU
2786,61.0,37.0,11.0,NEU
2787,62.0,37.0,11.0,NEU
2788,63.0,37.0,11.0,NEU
2789,64.0,37.0,11.0,NEU
2790,65.0,37.0,11.0,NEU
2791,66.0,37.0,11.0,NEU
2792,67.0,37.0,11.0,NEU
2793,68.0,37.0,11.0,NEU
2794,69.0,37.0,11.0,NEU
2795,-17.0,38.0,17.0,SAF
2796,-16.0,38.0,17.0,SAF
2797,-15.0,38.0,17.0,SAF
2798,-14.0,38.0,17.0,SAF
2799,-13.0,38.0,17.0,SAF
2800,-12.0,38.0,17.0,SAF
2801,-11.0,38.0,16.0,EAF
2802,-10.0,38.0,16.0,EAF
2803,-9.0,38.0,16.0,EAF
2804,-8.0,38.0,16.0,EAF
2805,-7.0,38.0,16.0,EAF
2806,-6.0,38.0,16.0,EAF
2807,-5.0,38.0,16.0,EAF
2808,-4.0,38.0,16.0,EAF
2809,-3.0,38.0,16.0,EAF
2810,-2.0,38.0,16.0,EAF
2811,-1.0,38.0,16.0,EAF
2812,0.0,38.0,16.0,EAF
2813,1.0,38.0,16.0,EAF
2814,2.0,38.0,16.0,EAF
2815,3.0,38.0,16.0,EAF
2816,4.0,38.0,16.0,EAF
2817,5.0,38.0,16.0,EAF
2818,6.0,38.0,16.0,EAF
2819,7.0,38.0,16.0,EAF
2820,8.0,38.0,16.0,EAF
2821,9.0,38.0,16.0,EAF
2822,10.0,38.0,16.0,EAF
2823,11.0,38.0,16.0,EAF
2824,12.0,38.0,16.0,EAF
2825,13.0,38.0,16.0,EAF
2826,14.0,38.0,16.0,EAF
2827,15.0,38.0,16.0,EAF
2828,16.0,38.0,14.0,SAH
2829,17.0,38.0,14.0,SAH
2830,18.0,38.0,14.0,SAH
2831,19.0,38.0,14.0,SAH
2832,20.0,38.0,14.0,SAH
2833,24.0,38.0,14.0,SAH
2834,25.0,38.0,14.0,SAH
2835,26.0,38.0,14.0,SAH
2836,27.0,38.0,14.0,SAH
2837,28.0,38.0,14.0,SAH
2838,29.0,38.0,14.0,SAH
2839,30.0,38.0,14.0,SAH
2840,31.0,38.0,13.0,MED
2841,32.0,38.0,13.0,MED
2842,33.0,38.0,13.0,MED
2843,34.0,38.0,13.0,MED
2844,35.0,38.0,13.0,MED
2845,36.0,38.0,13.0,MED
2846,37.0,38.0,13.0,MED
2847,38.0,38.0,13.0,MED
2848,39.0,38.0,13.0,MED
2849,40.0,38.0,13.0,MED
2850,41.0,38.0,13.0,MED
2851,46.0,38.0,12.0,CEU
2852,47.0,38.0,12.0,CEU
2853,48.0,38.0,12.0,CEU
2854,49.0,38.0,12.0,CEU
2855,50.0,38.0,12.0,CEU
2856,51.0,38.0,12.0,CEU
2857,52.0,38.0,12.0,CEU
2858,53.0,38.0,12.0,CEU
2859,54.0,38.0,12.0,CEU
2860,55.0,38.0,12.0,CEU
2861,56.0,38.0,12.0,CEU
2862,57.0,38.0,12.0,CEU
2863,58.0,38.0,12.0,CEU
2864,59.0,38.0,12.0,CEU
2865,60.0,38.0,12.0,CEU
2866,61.0,38.0,11.0,NEU
2867,62.0,38.0,11.0,NEU
2868,63.0,38.0,11.0,NEU
2869,64.0,38.0,11.0,NEU
2870,65.0,38.0,11.0,NEU
2871,66.0,38.0,11.0,NEU
2872,67.0,38.0,11.0,NEU
2873,68.0,38.0,11.0,NEU
2874,-16.0,39.0,17.0,SAF
2875,-15.0,39.0,17.0,SAF
2876,-14.0,39.0,17.0,SAF
2877,-13.0,39.0,17.0,SAF
2878,-12.0,39.0,17.0,SAF
2879,-11.0,39.0,16.0,EAF
2880,-10.0,39.0,16.0,EAF
2881,-9.0,39.0,16.0,EAF
2882,-8.0,39.0,16.0,EAF
2883,-6.0,39.0,16.0,EAF
2884,-5.0,39.0,16.0,EAF
2885,-4.0,39.0,16.0,EAF
2886,-3.0,39.0,16.0,EAF
2887,-2.0,39.0,16.0,EAF
2888,-1.0,39.0,16.0,EAF
2889,0.0,39.0,16.0,EAF
2890,1.0,39.0,16.0,EAF
2891,2.0,39.0,16.0,EAF
2892,3.0,39.0,16.0,EAF
2893,4.0,39.0,16.0,EAF
2894,5.0,39.0,16.0,EAF
2895,6.0,39.0,16.0,EAF
2896,7.0,39.0,16.0,EAF
2897,8.0,39.0,16.0,EAF
2898,9.0,39.0,16.0,EAF
2899,10.0,39.0,16.0,EAF
2900,11.0,39.0,16.0,EAF
2901,12.0,39.0,16.0,EAF
2902,13.0,39.0,16.0,EAF
2903,14.0,39.0,16.0,EAF
2904,15.0,39.0,16.0,EAF
2905,16.0,39.0,14.0,SAH
2906,23.0,39.0,14.0,SAH
2907,24.0,39.0,14.0,SAH
2908,25.0,39.0,14.0,SAH
2909,26.0,39.0,14.0,SAH
2910,27.0,39.0,14.0,SAH
